order_id,order_date,amount,product_id
205238,2024-01-11 10:16:00,54.49,28
205239,2024-01-08 19:26:00,59.92,42
205240,2024-01-25 06:01:00,16.48,14
205241,2024-01-31 17:51:00,102.81,14
205242,2024-01-24 04:15:00,76.8,31
205243,2024-01-05 20:29:00,55.71,29
205244,2024-01-13 15:41:00,32.65,18
205245,2024-01-06 11:56:00,46.41,26
205246,2024-01-24 19:12:00,34.9,30
205247,2024-01-22 04:52:00,62.04,9
205248,2024-01-11 03:41:00,24.66,5
205249,2024-01-29 03:46:00,34.52,49
205250,2024-01-08 11:20:00,218.46,48
205251,2024-01-14 13:47:00,149.83,4
205252,2024-01-11 18:56:00,20.81,10
205253,2024-01-24 12:06:00,92.09,46
205254,2024-01-27 09:08:00,80.43,5
205255,2024-01-01 17:16:00,84.74,24
205256,2024-01-10 19:16:00,37.31,7
205257,2024-01-26 14:29:00,86.92,41
205258,2024-01-27 03:17:00,32.9,38
205259,2024-01-06 18:28:00,51.72,1
205260,2024-01-16 05:22:00,140.83,8
205261,2024-01-11 08:25:00,86.69,15
205262,2024-01-16 02:15:00,60.04,31
205263,2024-01-23 15:10:00,78.43,49
205264,2024-01-03 18:23:00,42.4,23
205265,2024-01-08 06:27:00,126.17,17
205266,2024-01-01 11:35:00,150.02,34
205267,2024-01-06 10:54:00,63.1,36
205268,2024-01-01 10:15:00,32.79,21
205269,2024-01-02 05:25:00,25.56,40
205270,2024-01-26 02:41:00,103.79,45
205271,2024-01-01 16:03:00,81.76,48
205272,2024-01-28 15:46:00,82.97,7
205273,2024-01-10 09:56:00,90.8,24
205274,2024-01-02 07:56:00,35.78,25
205275,2024-01-04 09:50:00,30.44,24
205276,2024-01-13 09:53:00,84.5,15
205277,2024-01-02 14:50:00,300.5,50
205278,2024-01-06 14:16:00,98.51,22
205279,2024-01-26 22:36:00,61.63,8
205280,2024-01-26 21:48:00,97.93,29
205281,2024-01-03 08:45:00,32.7,18
205282,2024-01-11 03:25:00,28.62,12
205283,2024-01-22 01:55:00,251.81,13
205284,2024-01-01 02:33:00,96.32,8
205285,2024-01-03 20:29:00,22.25,30
205286,2024-01-02 16:58:00,31.26,46
205287,2024-01-26 13:41:00,20.24,7
205288,2024-01-16 03:38:00,73.94,16
205289,2024-01-21 08:11:00,79.78,33
205290,2024-01-14 10:17:00,70.49,35
205291,2024-01-12 17:23:00,86.8,24
205292,2024-01-11 11:50:00,86.9,10
205293,2024-01-28 14:11:00,185.27,37
205294,2024-01-12 23:36:00,214.09,40
205295,2024-01-19 19:53:00,66.25,32
205296,2024-01-23 20:11:00,109.15,47
205297,2024-01-12 08:18:00,51.83,5
205298,2024-01-26 20:51:00,28.57,31
205299,2024-01-08 20:38:00,35.2,16
205300,2024-01-14 14:51:00,79.82,25
205301,2024-01-13 07:16:00,50.86,29
205302,2024-01-26 01:29:00,57.81,35
205303,2024-01-09 17:43:00,72.81,26
205304,2024-01-27 17:29:00,124.31,29
205305,2024-01-07 17:15:00,55.24,32
205306,2024-01-06 11:31:00,11.94,29
205307,2024-01-11 05:18:00,45.98,27
205308,2024-01-05 02:18:00,26.04,14
205309,2024-01-30 15:56:00,17.62,37
205310,2024-01-21 14:17:00,206.92,11
205311,2024-01-11 15:55:00,28.29,25
205312,2024-01-17 21:28:00,133.1,40
205313,2024-01-29 10:06:00,70.92,2
205314,2024-01-30 03:57:00,61.8,13
205315,2024-01-05 11:05:00,54.28,14
205316,2024-01-08 23:21:00,68.7,26
205317,2024-01-10 12:41:00,55.16,14
205318,2024-01-09 06:38:00,83.23,38
205319,2024-01-09 14:24:00,55.49,8
205320,2024-01-18 20:15:00,80.28,41
205321,2024-01-02 08:07:00,63.08,5
205322,2024-01-13 01:41:00,181.46,38
205323,2024-01-22 07:32:00,51.15,47
205324,2024-01-17 23:17:00,65.88,13
205325,2024-01-23 21:30:00,36.44,16
205326,2024-01-17 00:47:00,45.63,24
205327,2024-01-27 19:46:00,48.12,42
205328,2024-01-05 02:37:00,155.04,4
205329,2024-01-11 19:38:00,28.17,41
205330,2024-01-15 11:17:00,55.77,19
205331,2024-01-05 03:16:00,24.62,12
205332,2024-01-05 06:43:00,74.95,37
205333,2024-01-05 19:25:00,186.95,39
205334,2024-01-06 09:50:00,73.67,32
205335,2024-01-25 22:02:00,33.26,41
205336,2024-01-28 15:38:00,109.62,23
205337,2024-01-12 20:54:00,22.63,19
205338,2024-01-05 23:29:00,10.8,23
205339,2024-01-03 23:51:00,86.31,24
205340,2024-01-30 17:46:00,83.21,14
205341,2024-01-09 04:30:00,56.87,36
205342,2024-01-30 00:02:00,28.75,30
205343,2024-01-10 11:29:00,55.93,24
205344,2024-01-13 18:38:00,232.07,42
205345,2024-01-26 10:53:00,112.24,14
205346,2024-01-15 06:12:00,82.21,33
205347,2024-01-09 08:59:00,25.25,10
205348,2024-01-19 14:15:00,32.15,6
205349,2024-01-15 15:35:00,47.17,25
205350,2024-01-07 16:47:00,9.04,5
205351,2024-01-27 04:02:00,40.37,1
205352,2024-01-08 12:19:00,83.49,49
205353,2024-01-08 14:57:00,124.46,33
205354,2024-01-31 08:48:00,61.79,32
205355,2024-01-05 05:04:00,85.95,48
205356,2024-01-16 09:30:00,46.57,46
205357,2024-01-26 23:55:00,26.31,42
205358,2024-01-15 23:30:00,42.06,38
205359,2024-01-23 15:45:00,24.9,26
205360,2024-01-22 12:46:00,81.73,11
205361,2024-01-21 08:11:00,47.61,3
205362,2024-01-30 00:14:00,58.72,43
205363,2024-01-28 06:56:00,104.14,44
205364,2024-01-26 03:11:00,76.16,24
205365,2024-01-19 12:15:00,48.82,6
205366,2024-01-10 09:37:00,45.02,9
205367,2024-01-16 06:40:00,68.57,24
205368,2024-01-06 09:38:00,64.46,19
205369,2024-01-23 04:59:00,73.11,24
205370,2024-01-06 21:38:00,13.39,42
205371,2024-01-26 14:12:00,50.38,13
205372,2024-01-24 06:16:00,63.62,21
205373,2024-01-25 21:22:00,23.2,14
205374,2024-01-26 07:29:00,126.3,44
205375,2024-01-27 09:50:00,141.36,7
205376,2024-01-28 19:10:00,22.19,4
205377,2024-01-27 14:57:00,75.34,31
205378,2024-01-31 15:35:00,48.16,45
205379,2024-01-12 22:34:00,50.78,42
205380,2024-01-09 09:12:00,23.37,28
205381,2024-01-21 20:16:00,68.68,14
205382,2024-01-18 16:37:00,85.62,42
205383,2024-01-26 12:18:00,28.62,16
205384,2024-01-30 13:47:00,44.69,11
205385,2024-01-02 18:25:00,28.08,17
205386,2024-01-31 18:43:00,99.12,12
205387,2024-01-16 00:01:00,41.98,32
205388,2024-01-25 09:54:00,42.29,18
205389,2024-01-30 12:53:00,65.99,42
205390,2024-01-14 07:09:00,109.28,1
205391,2024-01-26 09:58:00,41.6,13
205392,2024-01-28 03:20:00,51.38,28
205393,2024-01-02 18:30:00,38.28,7
205394,2024-01-18 13:38:00,51.19,12
205395,2024-01-29 05:57:00,10.26,22
205396,2024-01-04 15:06:00,55.13,35
205397,2024-01-09 18:12:00,24.97,21
205398,2024-01-29 14:18:00,160.81,40
205399,2024-01-13 00:31:00,15.4,42
205400,2024-01-28 20:55:00,65.79,14
205401,2024-01-10 09:07:00,33.78,38
205402,2024-01-21 12:31:00,52.37,23
205403,2024-01-19 15:35:00,161.73,47
205404,2024-01-18 21:06:00,39.73,35
205405,2024-01-27 20:02:00,24.45,50
205406,2024-01-08 22:12:00,245.87,13
205407,2024-01-20 23:56:00,29.69,30
205408,2024-01-25 15:54:00,80.76,29
205409,2024-01-15 21:17:00,61.01,19
205410,2024-01-16 10:57:00,59.11,30
205411,2024-01-09 03:18:00,35.57,47
205412,2024-01-07 23:49:00,38.64,31
205413,2024-01-13 02:27:00,96.38,44
205414,2024-01-21 17:49:00,30.53,28
205415,2024-01-14 00:42:00,71.66,41
205416,2024-01-18 04:41:00,127.23,40
205417,2024-01-30 05:22:00,12.84,25
205418,2024-01-13 18:42:00,185.61,30
205419,2024-01-11 22:59:00,77.81,29
205420,2024-01-25 19:14:00,37.05,33
205421,2024-01-02 08:52:00,181.66,1
205422,2024-01-08 04:29:00,208.84,18
205423,2024-01-05 04:59:00,67.25,13
205424,2024-01-22 06:25:00,25.2,35
205425,2024-01-27 03:41:00,98.16,23
205426,2024-01-12 19:19:00,412.68,41
205427,2024-01-17 00:30:00,51.0,39
205428,2024-01-09 09:31:00,265.69,27
205429,2024-01-27 08:16:00,79.09,26
205430,2024-01-21 00:00:00,3.93,19
205431,2024-01-05 04:27:00,60.78,48
205432,2024-01-23 05:51:00,78.0,9
205433,2024-01-07 17:09:00,37.63,38
205434,2024-01-27 22:40:00,79.74,15
205435,2024-01-13 17:37:00,69.09,41
205436,2024-01-18 06:22:00,47.84,35
205437,2024-01-01 03:50:00,66.43,23
205438,2024-01-10 06:43:00,26.91,42
205439,2024-01-29 05:12:00,30.22,44
205440,2024-01-01 17:12:00,53.03,18
205441,2024-01-28 04:17:00,33.75,37
205442,2024-01-07 22:08:00,159.87,40
205443,2024-01-12 06:23:00,62.26,36
205444,2024-01-05 08:38:00,53.51,29
205445,2024-01-01 14:26:00,51.09,4
205446,2024-01-17 15:17:00,50.95,20
205447,2024-01-02 18:44:00,58.07,21
205448,2024-01-06 05:12:00,44.47,12
205449,2024-01-26 03:18:00,27.88,12
205450,2024-01-01 22:20:00,46.25,8
205451,2024-01-20 09:31:00,93.71,8
205452,2024-01-20 14:32:00,108.1,5
205453,2024-01-03 20:36:00,76.3,41
205454,2024-01-06 15:41:00,82.32,23
205455,2024-01-15 10:58:00,41.3,42
205456,2024-01-27 08:34:00,24.56,48
205457,2024-01-04 00:26:00,22.78,40
205458,2024-01-31 05:28:00,41.47,36
205459,2024-01-23 12:29:00,53.55,37
205460,2024-01-28 10:06:00,88.97,40
205461,2024-01-16 20:46:00,44.48,24
205462,2024-01-06 02:36:00,68.16,27
205463,2024-01-13 23:37:00,60.68,47
205464,2024-01-28 21:54:00,42.74,24
205465,2024-01-17 15:23:00,98.91,43
205466,2024-01-28 01:33:00,46.7,23
205467,2024-01-20 15:45:00,20.31,18
205468,2024-01-25 03:34:00,114.06,14
205469,2024-01-05 04:58:00,131.16,45
205470,2024-01-04 17:37:00,52.83,20
205471,2024-01-02 19:57:00,65.22,30
205472,2024-01-10 23:57:00,29.74,22
205473,2024-01-29 13:09:00,100.71,16
205474,2024-01-06 16:05:00,72.02,41
205475,2024-01-31 21:27:00,58.82,29
205476,2024-01-07 17:33:00,43.37,19
205477,2024-01-29 19:32:00,56.43,30
205478,2024-01-18 07:44:00,42.33,40
205479,2024-01-25 16:41:00,13.56,19
205480,2024-01-11 09:34:00,45.55,37
205481,2024-01-21 16:05:00,32.78,5
205482,2024-01-07 06:31:00,132.45,35
205483,2024-01-16 15:06:00,21.97,36
205484,2024-01-12 11:30:00,165.82,29
205485,2024-01-27 10:01:00,129.85,9
205486,2024-01-11 15:44:00,114.68,25
205487,2024-01-01 19:09:00,9.57,49
205488,2024-01-01 00:48:00,37.21,41
205489,2024-01-19 01:47:00,130.58,31
205490,2024-01-28 20:03:00,18.08,20
205491,2024-01-02 19:49:00,66.46,30
205492,2024-01-24 08:19:00,110.1,25
205493,2024-01-08 20:11:00,32.16,13
205494,2024-01-15 19:24:00,58.35,10
205495,2024-01-17 21:44:00,180.33,20
205496,2024-01-17 04:40:00,17.92,41
205497,2024-01-16 06:45:00,157.95,24
205498,2024-01-16 17:59:00,37.49,26
205499,2024-01-19 21:38:00,35.33,38
205500,2024-01-28 20:37:00,39.85,39
205501,2024-01-09 00:57:00,24.12,29
205502,2024-01-31 02:49:00,91.99,13
205503,2024-01-17 04:39:00,55.28,33
205504,2024-01-29 03:58:00,64.11,28
205505,2024-01-09 12:25:00,30.01,2
205506,2024-01-06 06:33:00,132.51,39
205507,2024-01-22 22:18:00,78.82,19
205508,2024-01-02 06:21:00,30.43,6
205509,2024-01-28 17:26:00,90.93,2
205510,2024-01-08 20:22:00,38.26,46
205511,2024-01-20 06:46:00,43.61,44
205512,2024-01-02 11:05:00,32.65,48
205513,2024-01-22 06:21:00,139.95,24
205514,2024-01-19 22:44:00,75.27,50
205515,2024-01-11 08:32:00,23.51,23
205516,2024-01-12 01:42:00,47.16,14
205517,2024-01-21 11:41:00,74.22,47
205518,2024-01-05 01:21:00,42.48,36
205519,2024-01-07 15:32:00,94.45,43
205520,2024-01-12 10:05:00,39.06,40
205521,2024-01-27 19:50:00,26.26,36
205522,2024-01-01 07:04:00,21.2,7
205523,2024-01-29 18:30:00,123.58,29
205524,2024-01-23 19:05:00,47.22,39
205525,2024-01-03 18:44:00,84.75,31
205526,2024-01-10 05:32:00,50.99,46
205527,2024-01-02 06:39:00,203.8,22
205528,2024-01-21 19:00:00,66.53,29
205529,2024-01-11 04:49:00,104.76,30
205530,2024-01-16 14:39:00,40.63,37
205531,2024-01-09 15:45:00,82.3,31
205532,2024-01-15 07:02:00,81.26,35
205533,2024-01-15 22:05:00,39.87,43
205534,2024-01-19 22:30:00,72.88,40
205535,2024-01-21 10:10:00,65.46,38
205536,2024-01-31 23:41:00,65.29,21
205537,2024-01-25 09:02:00,39.09,27
205538,2024-01-18 12:23:00,91.29,4
205539,2024-01-16 18:09:00,275.38,27
205540,2024-01-16 00:04:00,35.72,24
205541,2024-01-11 00:54:00,71.88,4
205542,2024-01-19 23:51:00,27.46,24
205543,2024-01-27 00:50:00,28.93,12
205544,2024-01-17 20:20:00,101.28,22
205545,2024-01-26 05:13:00,106.03,47
205546,2024-01-26 07:53:00,174.92,50
205547,2024-01-07 02:30:00,150.75,45
205548,2024-01-06 07:13:00,54.13,42
205549,2024-01-17 15:20:00,70.6,36
205550,2024-01-11 06:16:00,21.18,4
205551,2024-01-25 00:38:00,79.9,16
205552,2024-01-17 23:04:00,38.69,7
205553,2024-01-15 16:54:00,130.96,5
205554,2024-01-10 04:23:00,132.91,15
205555,2024-01-05 04:03:00,40.7,26
205556,2024-01-09 11:47:00,57.88,4
205557,2024-01-28 22:34:00,117.69,9
205558,2024-01-02 06:41:00,83.33,28
205559,2024-01-29 19:05:00,57.86,2
205560,2024-01-23 21:45:00,64.7,49
205561,2024-01-17 18:23:00,24.52,43
205562,2024-01-17 23:09:00,26.9,17
205563,2024-01-31 18:33:00,59.38,27
205564,2024-01-29 20:35:00,197.16,13
205565,2024-01-25 04:38:00,37.25,46
205566,2024-01-01 23:09:00,103.37,28
205567,2024-01-12 11:57:00,117.49,29
205568,2024-01-13 20:49:00,21.69,35
205569,2024-01-21 13:03:00,119.59,6
205570,2024-01-20 08:10:00,213.92,10
205571,2024-01-02 21:45:00,30.79,5
205572,2024-01-14 14:18:00,128.04,12
205573,2024-01-04 20:37:00,59.0,39
205574,2024-01-25 03:57:00,60.51,18
205575,2024-01-01 08:38:00,61.85,1
205576,2024-01-13 19:14:00,212.45,11
205577,2024-01-19 04:35:00,32.81,7
205578,2024-01-05 14:29:00,56.58,20
205579,2024-01-14 04:55:00,252.59,48
205580,2024-01-07 02:28:00,65.35,3
205581,2024-01-24 07:47:00,68.97,18
205582,2024-01-09 02:17:00,49.3,26
205583,2024-01-20 15:11:00,27.26,21
205584,2024-01-09 20:12:00,58.11,19
205585,2024-01-19 05:47:00,35.06,28
205586,2024-01-23 18:15:00,101.88,19
205587,2024-01-15 02:46:00,51.58,48
205588,2024-01-31 19:36:00,19.38,15
205589,2024-01-28 03:14:00,47.19,11
205590,2024-01-23 22:14:00,108.49,13
205591,2024-01-20 19:33:00,54.18,37
205592,2024-01-20 18:26:00,42.55,16
205593,2024-01-17 14:12:00,337.07,5
205594,2024-01-27 19:00:00,94.75,30
205595,2024-01-16 22:17:00,197.21,11
205596,2024-01-20 12:55:00,29.34,44
205597,2024-01-27 03:33:00,157.19,31
205598,2024-01-10 14:12:00,48.95,33
205599,2024-01-31 15:57:00,26.06,38
205600,2024-01-03 19:15:00,32.37,1
205601,2024-01-22 19:46:00,74.29,25
205602,2024-01-22 15:29:00,131.37,23
205603,2024-01-10 22:11:00,68.58,33
205604,2024-01-16 17:26:00,56.99,11
205605,2024-01-25 02:28:00,88.55,19
205606,2024-01-25 09:14:00,28.65,30
205607,2024-01-08 11:27:00,209.14,1
205608,2024-01-04 16:17:00,75.66,38
205609,2024-01-08 14:19:00,125.81,37
205610,2024-01-16 20:24:00,106.38,33
205611,2024-01-05 00:30:00,49.15,47
205612,2024-01-23 23:13:00,172.5,3
205613,2024-01-31 19:03:00,42.6,2
205614,2024-01-31 08:45:00,20.65,31
205615,2024-01-19 15:25:00,50.62,11
205616,2024-02-06 01:39:00,88.37,34
205617,2024-02-15 23:27:00,33.39,18
205618,2024-02-29 22:36:00,30.35,5
205619,2024-02-27 07:17:00,23.36,43
205620,2024-02-23 13:25:00,82.04,15
205621,2024-02-06 19:28:00,76.26,9
205622,2024-02-19 17:04:00,162.93,50
205623,2024-02-28 06:59:00,24.34,5
205624,2024-02-23 12:15:00,132.54,33
205625,2024-02-15 20:43:00,30.35,37
205626,2024-02-17 23:14:00,64.32,1
205627,2024-02-23 10:29:00,43.21,20
205628,2024-02-29 13:34:00,73.4,19
205629,2024-02-18 05:28:00,40.77,7
205630,2024-02-05 04:06:00,64.17,18
205631,2024-02-17 22:10:00,9.52,31
205632,2024-02-25 05:11:00,97.64,3
205633,2024-02-10 23:27:00,21.73,19
205634,2024-02-08 17:30:00,145.71,17
205635,2024-02-19 03:53:00,214.31,39
205636,2024-02-24 21:37:00,176.6,11
205637,2024-02-22 06:02:00,153.15,17
205638,2024-02-11 14:38:00,110.6,11
205639,2024-02-11 08:42:00,88.99,2
205640,2024-02-23 03:13:00,52.9,6
205641,2024-02-12 14:22:00,162.9,34
205642,2024-02-29 11:11:00,34.83,35
205643,2024-02-20 04:31:00,81.94,42
205644,2024-02-19 00:06:00,45.5,10
205645,2024-02-15 09:25:00,68.66,42
205646,2024-02-27 11:39:00,79.21,8
205647,2024-02-01 02:46:00,69.93,7
205648,2024-02-14 23:24:00,85.93,35
205649,2024-02-18 23:29:00,36.78,3
205650,2024-02-27 07:50:00,25.22,25
205651,2024-02-15 18:07:00,38.46,49
205652,2024-02-12 18:42:00,44.02,40
205653,2024-02-02 07:22:00,39.59,5
205654,2024-02-02 09:26:00,86.46,25
205655,2024-02-27 14:49:00,196.07,40
205656,2024-02-20 06:58:00,18.51,29
205657,2024-02-29 11:50:00,81.31,12
205658,2024-02-17 04:33:00,28.62,9
205659,2024-02-26 21:09:00,41.57,28
205660,2024-02-02 23:20:00,69.06,17
205661,2024-02-27 08:56:00,75.74,5
205662,2024-02-26 05:15:00,64.65,15
205663,2024-02-24 04:50:00,113.57,29
205664,2024-02-14 19:56:00,20.14,23
205665,2024-02-12 04:03:00,48.44,29
205666,2024-02-12 15:54:00,42.4,10
205667,2024-02-05 20:35:00,127.03,29
205668,2024-02-07 12:44:00,60.71,41
205669,2024-02-13 12:36:00,37.35,12
205670,2024-02-25 00:17:00,31.29,17
205671,2024-02-10 08:51:00,99.16,15
205672,2024-02-13 20:16:00,40.97,35
205673,2024-02-10 02:00:00,42.48,5
205674,2024-02-08 11:37:00,41.67,5
205675,2024-02-11 12:39:00,17.6,32
205676,2024-02-06 14:54:00,34.32,46
205677,2024-02-11 11:01:00,12.1,43
205678,2024-02-09 20:47:00,34.23,19
205679,2024-02-17 10:52:00,99.46,27
205680,2024-02-18 08:12:00,67.82,50
205681,2024-02-15 07:30:00,70.79,27
205682,2024-02-28 13:50:00,26.48,47
205683,2024-02-19 15:44:00,83.52,26
205684,2024-02-07 16:50:00,197.35,29
205685,2024-02-13 13:46:00,59.52,6
205686,2024-02-09 14:19:00,39.57,30
205687,2024-02-08 07:20:00,38.75,13
205688,2024-02-08 08:47:00,5.64,24
205689,2024-02-19 16:21:00,18.44,8
205690,2024-02-27 02:32:00,13.16,41
205691,2024-02-13 11:40:00,153.29,24
205692,2024-02-11 04:50:00,24.35,1
205693,2024-02-22 20:28:00,51.08,7
205694,2024-02-06 22:41:00,67.04,20
205695,2024-02-06 04:16:00,47.22,21
205696,2024-02-23 01:39:00,43.85,46
205697,2024-02-29 17:54:00,80.68,15
205698,2024-02-20 19:57:00,94.47,28
205699,2024-02-08 02:33:00,76.28,18
205700,2024-02-12 17:20:00,29.75,6
205701,2024-02-14 04:39:00,10.71,30
205702,2024-02-09 13:45:00,106.67,22
205703,2024-02-21 11:54:00,31.75,22
205704,2024-02-06 17:38:00,39.67,41
205705,2024-02-08 08:04:00,36.93,36
205706,2024-02-17 08:29:00,39.13,45
205707,2024-02-04 17:23:00,28.13,42
205708,2024-02-02 13:01:00,30.66,49
205709,2024-02-22 10:05:00,14.05,46
205710,2024-02-25 05:16:00,137.64,50
205711,2024-02-10 22:09:00,53.85,31
205712,2024-02-01 01:27:00,148.66,15
205713,2024-02-18 17:53:00,132.9,29
205714,2024-02-18 19:18:00,47.37,15
205715,2024-02-26 23:18:00,23.99,9
205716,2024-02-21 21:27:00,46.43,21
205717,2024-02-05 10:42:00,125.22,37
205718,2024-02-09 00:25:00,55.01,37
205719,2024-02-18 08:03:00,64.56,7
205720,2024-02-12 23:38:00,148.19,40
205721,2024-02-10 05:52:00,68.59,5
205722,2024-02-10 02:12:00,54.23,50
205723,2024-02-20 19:46:00,34.11,37
205724,2024-02-23 10:22:00,86.41,16
205725,2024-02-16 18:02:00,30.1,20
205726,2024-02-04 00:21:00,104.39,37
205727,2024-02-20 11:19:00,69.12,30
205728,2024-02-22 14:37:00,51.53,9
205729,2024-02-24 09:37:00,23.71,37
205730,2024-02-10 19:13:00,21.96,39
205731,2024-02-18 06:55:00,17.17,47
205732,2024-02-19 17:46:00,73.4,44
205733,2024-02-27 07:53:00,21.64,17
205734,2024-02-14 16:24:00,58.32,26
205735,2024-02-08 12:47:00,110.36,29
205736,2024-02-17 17:39:00,83.08,26
205737,2024-02-25 02:02:00,92.88,9
205738,2024-02-11 07:03:00,85.56,39
205739,2024-02-08 06:07:00,68.79,33
205740,2024-02-22 04:31:00,54.6,44
205741,2024-02-02 08:37:00,50.81,18
205742,2024-02-22 02:14:00,21.57,21
205743,2024-02-28 09:18:00,46.24,13
205744,2024-02-04 14:57:00,78.67,23
205745,2024-02-10 23:51:00,265.65,32
205746,2024-02-14 16:10:00,38.58,34
205747,2024-02-21 21:00:00,65.94,28
205748,2024-02-18 06:53:00,73.52,44
205749,2024-02-14 13:43:00,49.46,31
205750,2024-02-02 17:04:00,104.8,35
205751,2024-02-20 18:14:00,94.04,8
205752,2024-02-23 12:22:00,45.53,29
205753,2024-02-22 18:08:00,175.14,29
205754,2024-02-10 21:23:00,80.88,36
205755,2024-02-08 12:23:00,156.41,31
205756,2024-02-23 16:49:00,33.77,20
205757,2024-02-16 13:02:00,74.0,6
205758,2024-02-20 02:18:00,56.72,37
205759,2024-02-17 09:20:00,96.52,45
205760,2024-02-10 07:06:00,70.12,25
205761,2024-02-14 23:42:00,56.02,39
205762,2024-02-28 18:03:00,44.38,18
205763,2024-02-21 06:10:00,170.14,9
205764,2024-02-03 23:36:00,150.94,26
205765,2024-02-19 05:02:00,125.79,13
205766,2024-02-17 02:22:00,34.09,20
205767,2024-02-16 20:43:00,31.22,48
205768,2024-02-04 19:49:00,68.03,9
205769,2024-02-14 19:04:00,60.37,2
205770,2024-02-21 09:23:00,89.57,44
205771,2024-02-11 09:44:00,186.51,21
205772,2024-02-22 16:04:00,57.7,46
205773,2024-02-04 04:18:00,105.02,20
205774,2024-02-28 09:37:00,42.36,39
205775,2024-02-25 01:38:00,20.57,5
205776,2024-02-22 07:35:00,39.04,38
205777,2024-02-13 08:55:00,158.56,31
205778,2024-02-01 10:28:00,101.39,43
205779,2024-02-29 09:31:00,136.59,29
205780,2024-02-13 07:19:00,37.36,9
205781,2024-02-23 07:01:00,68.31,44
205782,2024-02-26 22:48:00,81.05,35
205783,2024-02-16 17:13:00,73.93,26
205784,2024-02-04 10:36:00,81.01,2
205785,2024-02-26 22:31:00,72.46,17
205786,2024-02-25 21:26:00,74.94,12
205787,2024-02-05 04:03:00,40.29,29
205788,2024-02-25 12:03:00,32.34,20
205789,2024-02-17 19:05:00,67.52,39
205790,2024-02-13 08:33:00,74.69,1
205791,2024-02-23 08:40:00,31.57,2
205792,2024-02-16 03:44:00,88.45,34
205793,2024-02-01 22:05:00,56.06,46
205794,2024-02-20 11:26:00,23.31,49
205795,2024-02-17 06:36:00,102.0,41
205796,2024-02-17 08:13:00,35.51,33
205797,2024-02-23 11:18:00,57.32,5
205798,2024-02-01 10:58:00,37.28,48
205799,2024-02-14 01:18:00,72.57,40
205800,2024-02-21 18:47:00,85.63,7
205801,2024-02-25 00:55:00,88.19,20
205802,2024-02-14 07:26:00,120.15,44
205803,2024-02-15 07:30:00,45.26,10
205804,2024-02-11 22:15:00,44.92,41
205805,2024-02-18 19:05:00,26.7,17
205806,2024-02-09 02:15:00,13.41,34
205807,2024-02-20 16:50:00,118.91,49
205808,2024-02-29 03:17:00,30.19,32
205809,2024-02-05 08:53:00,132.59,27
205810,2024-02-24 14:40:00,16.54,50
205811,2024-02-13 20:47:00,84.98,4
205812,2024-02-24 09:30:00,25.02,40
205813,2024-02-11 20:29:00,58.02,25
205814,2024-02-03 11:46:00,53.79,27
205815,2024-02-06 11:18:00,28.13,29
205816,2024-02-03 22:29:00,141.18,4
205817,2024-02-25 21:27:00,74.61,8
205818,2024-02-24 20:47:00,51.48,23
205819,2024-02-29 08:29:00,68.0,27
205820,2024-02-24 19:30:00,210.47,39
205821,2024-02-01 07:24:00,40.93,26
205822,2024-02-17 10:38:00,228.35,28
205823,2024-02-13 04:07:00,47.39,28
205824,2024-02-04 00:05:00,38.25,24
205825,2024-02-13 18:52:00,56.21,1
205826,2024-02-25 19:20:00,46.37,23
205827,2024-02-27 04:58:00,84.23,3
205828,2024-02-02 21:09:00,24.2,23
205829,2024-02-18 10:58:00,20.98,20
205830,2024-02-13 23:42:00,125.26,6
205831,2024-02-07 20:22:00,13.0,22
205832,2024-02-09 21:09:00,110.44,30
205833,2024-02-11 12:58:00,59.14,34
205834,2024-02-14 15:38:00,32.69,18
205835,2024-02-10 07:20:00,28.52,50
205836,2024-02-11 10:50:00,76.45,44
205837,2024-02-16 21:15:00,84.63,28
205838,2024-02-28 15:40:00,74.02,26
205839,2024-02-06 05:43:00,51.59,6
205840,2024-02-14 17:15:00,45.96,17
205841,2024-02-25 12:12:00,37.72,6
205842,2024-02-25 04:56:00,59.02,17
205843,2024-02-10 13:50:00,58.28,30
205844,2024-02-11 06:08:00,21.89,17
205845,2024-02-25 18:29:00,40.72,27
205846,2024-02-27 13:30:00,73.17,21
205847,2024-02-28 14:29:00,79.62,11
205848,2024-02-12 10:27:00,72.96,6
205849,2024-02-16 11:05:00,40.17,40
205850,2024-02-12 01:22:00,48.18,1
205851,2024-02-07 12:13:00,61.43,30
205852,2024-02-16 14:48:00,88.71,35
205853,2024-02-09 05:25:00,34.59,27
205854,2024-02-08 02:23:00,20.35,48
205855,2024-02-06 10:39:00,59.58,42
205856,2024-02-10 22:02:00,30.02,9
205857,2024-02-13 08:57:00,20.34,46
205858,2024-02-05 05:44:00,61.99,45
205859,2024-02-12 15:37:00,259.11,48
205860,2024-02-26 11:17:00,89.09,43
205861,2024-02-18 19:38:00,104.67,39
205862,2024-02-01 11:59:00,18.13,46
205863,2024-02-23 17:22:00,38.65,47
205864,2024-02-16 07:23:00,18.19,39
205865,2024-02-01 09:44:00,67.06,29
205866,2024-02-07 05:05:00,115.42,39
205867,2024-02-09 22:37:00,27.3,33
205868,2024-02-26 15:08:00,22.27,35
205869,2024-02-19 12:45:00,72.97,14
205870,2024-02-23 22:16:00,244.53,14
205871,2024-02-11 07:22:00,20.85,32
205872,2024-02-03 09:00:00,98.81,16
